Model,Rank,CV_F1,CV_Std,Config
RandomForest,31,0.817224444474415,0.024744422313122676,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 100}"
RandomForest,32,0.8171719771912732,0.025146377175562472,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 150}"
RandomForest,33,0.81690027864071,0.02629741387489829,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 250}"
XGBoost,85,0.8167017862471113,0.03196587010661901,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,86,0.8166369010926259,0.01906875970995427,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,87,0.8162290672488407,0.026767183771287083,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,88,0.816175014676203,0.013545040780203845,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,89,0.8161460938193731,0.022758619972019875,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,34,0.815986857750109,0.026944573916002457,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 15, 'n_estimators': 200}"
XGBoost,90,0.8159553737876785,0.021215349984574427,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,91,0.8157927804953806,0.0189947305845445,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,35,0.8155641263967268,0.024228179460774848,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 15, 'n_estimators': 250}"
XGBoost,92,0.8155629115982098,0.017503492796132954,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,36,0.8155429073463607,0.022125581013502416,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 100}"
RandomForest,37,0.8154878067116279,0.026207649133847415,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 150}"
XGBoost,93,0.8154134316824313,0.02246703780410695,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,94,0.815266228083475,0.01873216343171395,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,95,0.8152069030736022,0.024594650605131347,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,38,0.8150670257344844,0.02264739704673867,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 100}"
RandomForest,39,0.8148734602267315,0.027652466678978336,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 15, 'n_estimators': 100}"
RandomForest,40,0.8148691903766114,0.022805831641366063,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 15, 'n_estimators': 200}"
XGBoost,96,0.8148556444053847,0.020713873984828438,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,97,0.8148461084479246,0.02419218935401506,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,98,0.8147951268515679,0.01400574594991758,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,99,0.8147949554973575,0.024433857819819268,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,41,0.8147370334572577,0.02495462481043232,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 10, 'n_estimators': 200}"
XGBoost,100,0.8147042375573882,0.021384870508593497,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,101,0.8144842596514584,0.02457721534418644,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,42,0.8144021124059121,0.03435090804509052,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 250}"
RandomForest,43,0.8143400448722588,0.027313801832885606,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest,44,0.8142868585336108,0.024834593120530914,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 10, 'n_estimators': 200}"
XGBoost,102,0.8142067151172805,0.01494336998497435,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,103,0.8141711926971734,0.018248697871149296,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,45,0.8140529504706568,0.021151292639916285,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 15, 'n_estimators': 100}"
XGBoost,104,0.8140140415484656,0.023126562583063098,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,46,0.813935776167529,0.021009770218297075,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 100}"
RandomForest,47,0.8137021318155423,0.025659234250090018,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 15, 'n_estimators': 150}"
RandomForest,48,0.8135079085192419,0.026741750683213755,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 10, 'n_estimators': 100}"
RandomForest,49,0.8133935541919595,0.02420503489140862,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 10, 'n_estimators': 250}"
RandomForest,50,0.8130268723532783,0.029478327867053077,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 15, 'n_estimators': 250}"
XGBoost,105,0.8129745580822647,0.019837390260975963,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,51,0.8128849883868046,0.01978323867131007,"{'class_weight': 'balanced', 'max_depth': 25, 'min_samples_split': 10, 'n_estimators': 250}"
RandomForest,52,0.8118376725479944,0.024339814142733174,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 250}"
RandomForest,53,0.8116987669910142,0.024742595243457045,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 200}"
XGBoost,106,0.8116158128821649,0.03130864825805815,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,107,0.8114678301848894,0.01806605758215842,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,108,0.8113828777045831,0.0260663666920623,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,54,0.8113820670620276,0.024714624063950065,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 250}"
XGBoost,109,0.8113320715651431,0.014406665416498567,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,55,0.8106330457105562,0.024809130741340366,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 250}"
XGBoost,110,0.8103831535322443,0.015829164305923883,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,56,0.8102746786015127,0.022222147562056368,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 200}"
RandomForest,57,0.8095357897551964,0.0233592247533248,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 200}"
RandomForest,58,0.8089770400735505,0.014946630848200226,"{'class_weight': 'balanced', 'max_depth': 25, 'min_samples_split': 10, 'n_estimators': 200}"
XGBoost,111,0.8089726927816242,0.020077443222217824,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,112,0.8086436389614166,0.020645875627296414,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,59,0.8086326241176252,0.025804210577908753,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 100}"
RandomForest,60,0.8083240016857431,0.017795165766939777,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 200}"
XGBoost,113,0.8082318551772392,0.016983663904285528,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,61,0.8079141668080396,0.02237548138222771,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 200}"
XGBoost,114,0.8075190379216997,0.013637645000204836,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,62,0.8073056514311571,0.02383252014963421,"{'class_weight': 'balanced', 'max_depth': 15, 'min_samples_split': 10, 'n_estimators': 150}"
RandomForest,63,0.8069311005333842,0.019551095412432874,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 150}"
XGBoost,115,0.8066655070259827,0.01761746387310964,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,116,0.8065351615649083,0.020051384878650734,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,64,0.806443298619822,0.020663833589807473,"{'class_weight': 'balanced', 'max_depth': 10, 'min_samples_split': 20, 'n_estimators': 100}"
RandomForest,65,0.8048344267650318,0.023959708490636025,"{'class_weight': 'balanced', 'max_depth': 25, 'min_samples_split': 5, 'n_estimators': 100}"
RandomForest,66,0.8047370714882259,0.02276478791479522,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 150}"
RandomForest,67,0.8039945497584343,0.01580374225943834,"{'class_weight': 'balanced', 'max_depth': 25, 'min_samples_split': 10, 'n_estimators': 100}"
RandomForest,68,0.8034443947568001,0.0184138442144398,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 150}"
XGBoost,117,0.8032984119716418,0.017056234642774084,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,118,0.8027267273605492,0.0113291648107009,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,69,0.8025514995611502,0.022800196011251845,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 5, 'n_estimators': 100}"
XGBoost,119,0.8023064640990695,0.012591974758588278,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,70,0.8022925267082336,0.019404664015890936,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 250}"
RandomForest,71,0.8016175812201896,0.021708534063976437,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 100}"
XGBoost,120,0.8013722049780991,0.022146777775957603,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,72,0.8007991518869557,0.02926051008647737,"{'class_weight': 'balanced', 'max_depth': 20, 'min_samples_split': 10, 'n_estimators': 150}"
XGBoost,121,0.8000982752199348,0.015176293739580427,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,73,0.8000659768537716,0.018950841567390377,"{'class_weight': 'balanced', 'max_depth': 25, 'min_samples_split': 10, 'n_estimators': 150}"
XGBoost,122,0.7994238133487579,0.02074993993523714,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,123,0.7980884048342488,0.02622509147346339,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,124,0.7980164926025043,0.026892871500101903,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,74,0.7961023357791726,0.016081400520032443,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100}"
RandomForest,75,0.795322426333947,0.02372518612217209,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 5, 'n_estimators': 150}"
RandomForest,76,0.7936065940157745,0.02344020766061911,"{'class_weight': 'balanced', 'max_depth': 25, 'min_samples_split': 5, 'n_estimators': 150}"
XGBoost,125,0.7934977641470077,0.015201998069026447,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,126,0.792701419967724,0.015412976647454682,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,127,0.7924805205861942,0.010846454147626703,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,128,0.7920973615028635,0.013289810825308473,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,77,0.7915762803051001,0.01660674115442288,"{'class_weight': 'balanced', 'max_depth': 25, 'min_samples_split': 5, 'n_estimators': 250}"
LogisticRegression,1,0.7915201527074129,0.01958888620507553,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}"
RandomForest,78,0.7913637148652083,0.02284212458441178,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 5, 'n_estimators': 250}"
SVM,1,0.7909627445123285,0.018388923582007145,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'rbf'}"
SVM,1,0.7909627445123285,0.018388923582007145,"{'C': 10.0, 'gamma': 'auto', 'kernel': 'rbf'}"
XGBoost,129,0.7907091702109321,0.015507483740949533,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
RandomForest,79,0.7899043867443044,0.021380464082262234,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_split': 5, 'n_estimators': 200}"
XGBoost,130,0.7891429653006646,0.010100183561881033,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,131,0.7886838676009633,0.010617061032105272,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
RandomForest,80,0.7872850840997951,0.023501525778624643,"{'class_weight': 'balanced', 'max_depth': 25, 'min_samples_split': 5, 'n_estimators': 200}"
XGBoost,132,0.7869057387955255,0.015647163511343775,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
LogisticRegression,2,0.7806457677274526,0.020735846774442637,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}"
LogisticRegression,3,0.7800461372590517,0.017203268759882293,"{'C': 0.1, 'penalty': 'l1', 'solver': 'liblinear'}"
LogisticRegression,4,0.7779860106961014,0.029018223239822526,"{'C': 1.0, 'penalty': 'l1', 'solver': 'liblinear'}"
XGBoost,133,0.7741490567696854,0.015517366735865644,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,134,0.7737001167195653,0.012212578223772474,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,135,0.7732482322757794,0.0136961319889017,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,136,0.7730369830623229,0.016217636850253302,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
LogisticRegression,5,0.7710990175772687,0.027886609114191926,"{'C': 1.0, 'penalty': 'l2', 'solver': 'liblinear'}"
LogisticRegression,6,0.7703617068658122,0.03223024662770276,"{'C': 10.0, 'penalty': 'l2', 'solver': 'liblinear'}"
LogisticRegression,7,0.7641628567238321,0.015622312371856842,"{'C': 10.0, 'penalty': 'l1', 'solver': 'liblinear'}"
SVM,3,0.7638071530240731,0.0170336392031619,"{'C': 1.0, 'gamma': 'auto', 'kernel': 'rbf'}"
SVM,4,0.7637616518588766,0.015927650644705,"{'C': 1.0, 'gamma': 'scale', 'kernel': 'rbf'}"
XGBoost,137,0.7585253295230754,0.018506454817076523,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,138,0.7542141989989393,0.02030461341810527,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,139,0.7537658252702121,0.024870994158375435,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,140,0.7525058848760657,0.022289351151500356,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
SVM,5,0.7449836151183193,0.030116368450467654,"{'C': 1.0, 'gamma': 'auto', 'kernel': 'linear'}"
SVM,5,0.7449836151183193,0.030116368450467654,"{'C': 10.0, 'gamma': 'auto', 'kernel': 'linear'}"
SVM,5,0.7449836151183193,0.030116368450467654,"{'C': 1.0, 'gamma': 'scale', 'kernel': 'linear'}"
SVM,5,0.7449836151183193,0.030116368450467654,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'linear'}"
SVM,5,0.7449836151183193,0.030116368450467654,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'linear'}"
SVM,5,0.7449836151183193,0.030116368450467654,"{'C': 10.0, 'gamma': 'scale', 'kernel': 'linear'}"
XGBoost,141,0.7384350105923831,0.023552913309032194,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
XGBoost,142,0.7380256011990334,0.024112580419847204,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,143,0.7368238093385768,0.022014718442906592,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.8}"
XGBoost,144,0.7362721218811766,0.022111972822969464,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(6.102564102564102), 'subsample': 0.9}"
LogisticRegression,8,0.692740219469129,0.014243299982732776,"{'C': 0.01, 'penalty': 'l1', 'solver': 'liblinear'}"
SVM,11,0.6559683711048736,0.011130295049771416,"{'C': 0.1, 'gamma': 'auto', 'kernel': 'rbf'}"
SVM,11,0.6559683711048736,0.011130295049771416,"{'C': 0.1, 'gamma': 'scale', 'kernel': 'rbf'}"
